Symbols,cluster
ENSMUSG00000022466,1
ENSMUSG00000022477,1
ENSMUSG00000022479,1
ENSMUSG00000022526,1
ENSMUSG00000022533,1
ENSMUSG00000022544,1
ENSMUSG00000022554,1
ENSMUSG00000022555,1
ENSMUSG00000022558,1
ENSMUSG00000022561,1
ENSMUSG00000022562,1
ENSMUSG00000022564,1
ENSMUSG00000022570,1
ENSMUSG00000022574,1
ENSMUSG00000022621,1
ENSMUSG00000022634,1
ENSMUSG00000022639,1
ENSMUSG00000022656,1
ENSMUSG00000022661,1
ENSMUSG00000022665,1
ENSMUSG00000022667,1
ENSMUSG00000022668,1
ENSMUSG00000022677,1
ENSMUSG00000022679,1
ENSMUSG00000022680,1
ENSMUSG00000022685,1
ENSMUSG00000022698,1
ENSMUSG00000022706,1
ENSMUSG00000022721,1
ENSMUSG00000022722,1
ENSMUSG00000022750,1
ENSMUSG00000022752,1
ENSMUSG00000022756,1
ENSMUSG00000022758,1
ENSMUSG00000022760,1
ENSMUSG00000022765,1
ENSMUSG00000022768,1
ENSMUSG00000022789,1
ENSMUSG00000022799,1
ENSMUSG00000022800,1
ENSMUSG00000022817,1
ENSMUSG00000022820,1
ENSMUSG00000022822,1
ENSMUSG00000022827,1
ENSMUSG00000022842,1
ENSMUSG00000022844,1
ENSMUSG00000022848,1
ENSMUSG00000022849,1
ENSMUSG00000022853,1
ENSMUSG00000022855,1
ENSMUSG00000022856,1
ENSMUSG00000022892,1
ENSMUSG00000022912,1
ENSMUSG00000022940,1
ENSMUSG00000022945,1
ENSMUSG00000022946,1
ENSMUSG00000022947,1
ENSMUSG00000022952,1
ENSMUSG00000022972,1
ENSMUSG00000023004,1
ENSMUSG00000023008,1
ENSMUSG00000023009,1
ENSMUSG00000023019,1
ENSMUSG00000023022,1
ENSMUSG00000023031,1
ENSMUSG00000023055,1
ENSMUSG00000023068,1
ENSMUSG00000023072,1
ENSMUSG00000023074,1
ENSMUSG00000023084,1
ENSMUSG00000023089,1
ENSMUSG00000023094,1
ENSMUSG00000023106,1
ENSMUSG00000023147,1
ENSMUSG00000023150,1
ENSMUSG00000023156,1
ENSMUSG00000023175,1
ENSMUSG00000023191,1
ENSMUSG00000023243,1
ENSMUSG00000023249,1
ENSMUSG00000023262,1
ENSMUSG00000023349,1
ENSMUSG00000023393,1
ENSMUSG00000023460,1
ENSMUSG00000023505,1
ENSMUSG00000023571,1
ENSMUSG00000023723,1
ENSMUSG00000023781,1
ENSMUSG00000023795,1
ENSMUSG00000023805,1
ENSMUSG00000023806,1
ENSMUSG00000023809,1
ENSMUSG00000023826,1
ENSMUSG00000023832,1
ENSMUSG00000023861,1
ENSMUSG00000023904,1
ENSMUSG00000023908,1
ENSMUSG00000023909,1
ENSMUSG00000023919,1
ENSMUSG00000023940,1
ENSMUSG00000023942,1
ENSMUSG00000023953,1
ENSMUSG00000023965,1
ENSMUSG00000023966,1
ENSMUSG00000023967,1
ENSMUSG00000024007,1
ENSMUSG00000024008,1
ENSMUSG00000024030,1
ENSMUSG00000024038,1
ENSMUSG00000024056,1
ENSMUSG00000024067,1
ENSMUSG00000024069,1
ENSMUSG00000024098,1
ENSMUSG00000024099,1
ENSMUSG00000024118,1
ENSMUSG00000024124,1
ENSMUSG00000024127,1
ENSMUSG00000024131,1
ENSMUSG00000024140,1
ENSMUSG00000024143,1
ENSMUSG00000024145,1
ENSMUSG00000024158,1
ENSMUSG00000024169,1
ENSMUSG00000024170,1
ENSMUSG00000024181,1
ENSMUSG00000024191,1
ENSMUSG00000024197,1
ENSMUSG00000024209,1
ENSMUSG00000024212,1
ENSMUSG00000024220,1
ENSMUSG00000024228,1
ENSMUSG00000024259,1
ENSMUSG00000024286,1
ENSMUSG00000024287,1
ENSMUSG00000024330,1
ENSMUSG00000024346,1
ENSMUSG00000024357,1
ENSMUSG00000024359,1
ENSMUSG00000024369,1
ENSMUSG00000024370,1
ENSMUSG00000024371,1
ENSMUSG00000024403,1
ENSMUSG00000024404,1
ENSMUSG00000024410,1
ENSMUSG00000024413,1
ENSMUSG00000024414,1
ENSMUSG00000024423,1
ENSMUSG00000024429,1
ENSMUSG00000024436,1
ENSMUSG00000024462,1
ENSMUSG00000024479,1
ENSMUSG00000024480,1
ENSMUSG00000024507,1
ENSMUSG00000024527,1
ENSMUSG00000024533,1
ENSMUSG00000024535,1
ENSMUSG00000024537,1
ENSMUSG00000024544,1
ENSMUSG00000024575,1
ENSMUSG00000024581,1
ENSMUSG00000024588,1
ENSMUSG00000024603,1
ENSMUSG00000024639,1
ENSMUSG00000024640,1
ENSMUSG00000024644,1
ENSMUSG00000024646,1
ENSMUSG00000024660,1
ENSMUSG00000024661,1
ENSMUSG00000024666,1
ENSMUSG00000024668,1
ENSMUSG00000024683,1
ENSMUSG00000024712,1
ENSMUSG00000024730,1
ENSMUSG00000024732,1
ENSMUSG00000024735,1
ENSMUSG00000024736,1
ENSMUSG00000024737,1
ENSMUSG00000024740,1
ENSMUSG00000024742,1
ENSMUSG00000024758,1
ENSMUSG00000024759,1
ENSMUSG00000024766,1
ENSMUSG00000024768,1
ENSMUSG00000024769,1
ENSMUSG00000024770,1
ENSMUSG00000024780,1
ENSMUSG00000024781,1
ENSMUSG00000024782,1
ENSMUSG00000024785,1
ENSMUSG00000024790,1
ENSMUSG00000024791,1
ENSMUSG00000024795,1
ENSMUSG00000024812,1
ENSMUSG00000024833,1
ENSMUSG00000024841,1
ENSMUSG00000024845,1
ENSMUSG00000024854,1
ENSMUSG00000024862,1
ENSMUSG00000024866,1
ENSMUSG00000024869,1
ENSMUSG00000024870,1
ENSMUSG00000024889,1
ENSMUSG00000024892,1
ENSMUSG00000024896,1
ENSMUSG00000024900,1
ENSMUSG00000024901,1
ENSMUSG00000024902,1
ENSMUSG00000024905,1
ENSMUSG00000024907,1
ENSMUSG00000024909,1
ENSMUSG00000024911,1
ENSMUSG00000024942,1
ENSMUSG00000024944,1
ENSMUSG00000024962,1
ENSMUSG00000024963,1
ENSMUSG00000024969,1
ENSMUSG00000024978,1
ENSMUSG00000024982,1
ENSMUSG00000024985,1
ENSMUSG00000024989,1
ENSMUSG00000024993,1
ENSMUSG00000024999,1
ENSMUSG00000025008,1
ENSMUSG00000025017,1
ENSMUSG00000025025,1
ENSMUSG00000025027,1
ENSMUSG00000025037,1
ENSMUSG00000025041,1
ENSMUSG00000025068,1
ENSMUSG00000025076,1
ENSMUSG00000025086,1
ENSMUSG00000025092,1
ENSMUSG00000025102,1
ENSMUSG00000025103,1
ENSMUSG00000025130,1
ENSMUSG00000025132,1
ENSMUSG00000025144,1
ENSMUSG00000025151,1
