Symbols,Cluster
ENSMUSG00000022571,1
ENSMUSG00000020392,1
ENSMUSG00000066150,1
ENSMUSG00000062070,1
ENSMUSG00000022718,1
ENSMUSG00000020321,1
ENSMUSG00000023939,1
ENSMUSG00000037072,1
ENSMUSG00000029111,1
ENSMUSG00000031333,1
ENSMUSG00000028671,1
ENSMUSG00000030435,1
ENSMUSG00000059409,1
ENSMUSG00000025487,1
ENSMUSG00000015023,1
ENSMUSG00000019857,1
ENSMUSG00000022663,1
ENSMUSG00000030714,1
ENSMUSG00000025289,1
ENSMUSG00000021728,1
ENSMUSG00000026158,1
ENSMUSG00000052533,1
ENSMUSG00000047832,1
ENSMUSG00000038416,1
ENSMUSG00000022439,1
ENSMUSG00000034659,1
ENSMUSG00000007656,1
ENSMUSG00000031754,1
ENSMUSG00000036672,1
ENSMUSG00000038014,1
ENSMUSG00000025464,1
ENSMUSG00000078630,1
ENSMUSG00000025791,1
ENSMUSG00000028282,1
ENSMUSG00000028902,1
ENSMUSG00000052712,1
ENSMUSG00000086582,1
ENSMUSG00000019433,1
ENSMUSG00000000399,1
ENSMUSG00000001666,1
ENSMUSG00000020708,1
ENSMUSG00000045160,1
ENSMUSG00000036550,1
ENSMUSG00000035637,1
ENSMUSG00000022369,1
ENSMUSG00000029034,1
ENSMUSG00000022338,1
ENSMUSG00000074797,1
ENSMUSG00000022962,1
ENSMUSG00000027654,1
ENSMUSG00000031948,1
ENSMUSG00000039230,1
ENSMUSG00000049760,1
ENSMUSG00000031161,1
ENSMUSG00000019845,1
ENSMUSG00000026779,1
ENSMUSG00000025465,1
ENSMUSG00000073838,1
ENSMUSG00000028443,1
ENSMUSG00000022503,1
ENSMUSG00000021666,1
ENSMUSG00000030225,1
ENSMUSG00000085023,1
ENSMUSG00000023861,1
ENSMUSG00000055884,1
ENSMUSG00000026960,1
ENSMUSG00000054099,1
ENSMUSG00000035351,1
ENSMUSG00000000838,1
ENSMUSG00000031820,1
ENSMUSG00000035310,1
ENSMUSG00000026192,1
ENSMUSG00000068394,1
