Symbols,Cluster
Ubxn8,3
Usp1,3
Usp8,3
Vkorc1,3
Vkorc1l1,3
Vmn2r26,3
Vstm4,3
Wtap,3
Zc3h13,3
Zfand2b,3
Zfp386,3
Zfp697,3
Zmat5,3
0610007P14Rik,3
0610031J06Rik,3
1110001A16Rik,3
2410127L17Rik,3
2810428I15Rik,3
3110047P20Rik,3
Abcb8,3
Abcg3,3
Acot13,3
Actr8,3
Adam11,3
Agpat1,3
Akr7a5,3
Ankrd13c,3
Anxa8,3
Ap1b1,3
Ap1g2,3
Api5,3
Arl6ip4,3
Asb7,3
Asl,3
Atp6ap1,3
Atp6v0a2,3
B4galnt1,3
BC024139,3
BC026585,3
Bcar3,3
Brd7,3
Brip1,3
Brk1,3
Brms1,3
C1qbp,3
Calcoco2,3
Calr,3
Carkd,3
Ccdc53,3
Cd109,3
Cd200r4,3
Cd302,3
Cdk2,3
Cdk5rap3,3
Cdk8,3
Cdkal1,3
Celf2,3
Cep192,3
Cep250,3
Cep89,3
Chd8,3
Chpt1,3
Chrac1,3
Clcc1,3
Clic1,3
Cln6,3
Commd4,3
Commd8,3
Cops4,3
Cops6,3
Cox16,3
Crot,3
Cryl1,3
Cstf3,3
Cul4b,3
Cycs,3
Cyp4v3,3
Dazap1,3
Dbf4,3
Dbnl,3
Dcun1d5,3
Ddit4l,3
Dpy19l1,3
Dr1,3
Dut,3
Dzip3,3
E2f8,3
Eef2,3
Efha1,3
Efr3a,3
Emc3,3
Enox2,3
Ercc6l,3
Ermp1,3
Ern1,3
Exosc2,3
Fam172a,3
Fam192a,3
Fastkd1,3
Fbxw5,3
Fgfr1op,3
Fibp,3
Fzd3,3
Gak,3
Gatsl2,3
Gfm1,3
Gla,3
Gm13139,3
Gm13251,3
Gm13807,3
Gm6644,3
Gm8764,3
Gnb2l1,3
Gng12,3
Gpc1,3
Gpn3,3
Gstz1,3
Gtf3c3,3
Guk1,3
H2afv,3
H3f3a,3
Haus6,3
Heatr2,3
Hint2,3
Hist1h1c,3
Hmox2,3
Hnrnpab,3
Hyi,3
Idh2,3
Ikbkap,3
Immp1l,3
Impad1,3
Inpp4b,3
Inpp5b,3
Ipo11,3
Isoc1,3
Itga9,3
Kcnip3,3
Kif16b,3
Kifap3,3
Laptm4a,3
Ldlrad3,3
Ldlrap1,3
Lhfpl2,3
Lin7c,3
Lpgat1,3
Lrrc40,3
Lsm6,3
Matn3,3
Maz,3
Mctp1,3
Mfsd6l,3
Mgrn1,3
Mmgt1,3
Mphosph6,3
Mrpl4,3
Mrps11,3
Mrps16,3
Mrps28,3
Msantd4,3
Msto1,3
Mtfr1,3
Mut,3
Mvb12b,3
Myl6,3
Mysm1,3
Naa15,3
Narfl,3
Ndufab1,3
Ndufs5,3
Ndufv3,3
Nedd4l,3
Nkap,3
Nme4,3
Nono,3
Npepl1,3
Npm1,3
Nrcam,3
Ntan1,3
Nuak2,3
Nubpl,3
Nudt19,3
Nup155,3
Ost4,3
Padi2,3
Padi3,3
Pcdhb14,3
Pdhx,3
Pdp1,3
Pds5a,3
Pfas,3
Pin4,3
Pla2g7,3
Plekha3,3
Plk1s1,3
Pofut1,3
Pole2,3
Polr2b,3
Polr2l,3
Pomt1,3
Pop4,3
Ppap2c,3
Ppfia4,3
Ppp1cc,3
Ppp1r16a,3
Ppp2r1b,3
Prdm8,3
Prkar2a,3
Prkcb,3
Prkrir,3
Prmt5,3
Ptgr1,3
Ptp4a2,3
Ptrhd1,3
Qdpr,3
Rabggtb,3
Ran,3
Rassf2,3
Rbm27,3
Rfc2,3
Rgs1,3
Rgsl1,3
Rnf180,3
Rnf5,3
Rnpep,3
Rpgrip1l,3
Rpl7,3
Rps20,3
Rps3a1,3
Sash1,3
Scarb2,3
Sdf2l1,3
Sdhaf2,3
Serhl,3
Sh2d1b1,3
Skiv2l,3
Slc16a7,3
Slc35d2,3
Smarce1,3
Smc6,3
Snrnp200,3
Snx12,3
Spag5,3
Speg,3
Ssh3,3
St6galnac3,3
St8sia4,3
Stoml2,3
Suds3,3
Sumo2,3
Syce2,3
Sypl,3
Taf2,3
Tcirg1,3
Tctn1,3
Tep1,3
Tle4,3
Tm2d3,3
Tmem106b,3
Tmem134,3
Tmem167b,3
Tmem175,3
Tmem254c,3
Tmem65,3
Tnfaip8l2,3
Tomm20,3
Tpcn1,3
Tpt1,3
Traf7,3
Trmt1,3
Trnau1ap,3
Tubgcp2,3
Txn1,3
Txndc5,3
Ube2a,3
Ube2h,3
Ube2v1,3
Ube2v2,3
Ube2w,3
Ubiad1,3
Ubl7,3
Upf2,3
Utp6,3
Vdac3,3
Vipas39,3
Vipr2,3
Vma21,3
Vps53,3
Vwa5a,3
Wdr61,3
Wrb,3
Xdh,3
Yipf4,3
Ywhah,3
Zbtb38,3
Zbtb8os,3
Zdhhc6,3
Zdhhc9,3
Zfp52,3
Zscan2,3
