Symbols,Cluster
ENSMUSG00000008318,2
ENSMUSG00000022887,2
ENSMUSG00000020175,2
ENSMUSG00000037905,2
ENSMUSG00000023473,2
ENSMUSG00000037712,2
ENSMUSG00000026073,2
ENSMUSG00000053279,2
ENSMUSG00000035783,2
ENSMUSG00000022994,2
ENSMUSG00000058396,2
ENSMUSG00000018500,2
ENSMUSG00000004655,2
ENSMUSG00000076441,2
ENSMUSG00000026196,2
ENSMUSG00000014453,2
ENSMUSG00000047880,2
ENSMUSG00000027358,2
ENSMUSG00000039004,2
ENSMUSG00000003352,2
ENSMUSG00000032231,2
ENSMUSG00000027559,2
ENSMUSG00000034165,2
ENSMUSG00000024673,2
ENSMUSG00000032093,2
ENSMUSG00000024669,2
ENSMUSG00000003379,2
ENSMUSG00000053113,2
ENSMUSG00000037944,2
ENSMUSG00000004665,2
ENSMUSG00000001506,2
ENSMUSG00000029661,2
ENSMUSG00000006360,2
ENSMUSG00000004552,2
ENSMUSG00000028111,2
ENSMUSG00000005547,2
ENSMUSG00000056035,2
ENSMUSG00000028713,2
ENSMUSG00000044393,2
ENSMUSG00000045092,2
ENSMUSG00000060600,2
ENSMUSG00000031196,2
ENSMUSG00000031138,2
ENSMUSG00000029581,2
ENSMUSG00000024778,2
ENSMUSG00000064080,2
ENSMUSG00000020357,2
ENSMUSG00000022816,2
ENSMUSG00000036256,2
ENSMUSG00000006731,2
ENSMUSG00000050234,2
ENSMUSG00000046352,2
ENSMUSG00000040562,2
ENSMUSG00000001663,2
ENSMUSG00000042385,2
ENSMUSG00000024334,2
ENSMUSG00000027360,2
ENSMUSG00000037337,2
ENSMUSG00000028763,2
ENSMUSG00000018341,2
ENSMUSG00000026072,2
ENSMUSG00000068227,2
ENSMUSG00000003882,2
ENSMUSG00000037035,2
ENSMUSG00000027111,2
ENSMUSG00000005947,2
ENSMUSG00000047959,2
ENSMUSG00000009731,2
ENSMUSG00000002204,2
ENSMUSG00000031391,2
ENSMUSG00000002900,2
ENSMUSG00000026822,2
ENSMUSG00000068220,2
ENSMUSG00000028654,2
ENSMUSG00000024399,2
ENSMUSG00000046908,2
ENSMUSG00000036446,2
ENSMUSG00000045394,2
ENSMUSG00000034041,2
ENSMUSG00000009376,2
ENSMUSG00000030605,2
ENSMUSG00000005125,2
ENSMUSG00000058794,2
ENSMUSG00000034285,2
ENSMUSG00000028978,2
ENSMUSG00000015094,2
ENSMUSG00000027931,2
ENSMUSG00000022240,2
ENSMUSG00000020844,2
ENSMUSG00000027765,2
ENSMUSG00000032860,2
ENSMUSG00000014030,2
ENSMUSG00000028927,2
ENSMUSG00000024538,2
ENSMUSG00000043017,2
ENSMUSG00000013584,2
ENSMUSG00000023070,2
ENSMUSG00000041959,2
ENSMUSG00000031779,2
ENSMUSG00000031778,2
ENSMUSG00000040710,2
ENSMUSG00000032902,2
ENSMUSG00000033965,2
ENSMUSG00000001918,2
ENSMUSG00000046470,2
ENSMUSG00000076431,2
ENSMUSG00000018593,2
ENSMUSG00000051457,2
ENSMUSG00000025060,2
ENSMUSG00000020205,2
ENSMUSG00000032011,2
ENSMUSG00000002489,2
ENSMUSG00000030516,2
ENSMUSG00000041954,2
ENSMUSG00000030413,2
ENSMUSG00000028362,2
ENSMUSG00000035678,2
ENSMUSG00000026875,2
ENSMUSG00000021823,2
ENSMUSG00000022479,2
ENSMUSG00000031520,2
ENSMUSG00000026117,2
ENSMUSG00000022893,2
ENSMUSG00000020178,2
ENSMUSG00000069833,2
ENSMUSG00000022636,2
ENSMUSG00000018924,2
ENSMUSG00000025701,2
ENSMUSG00000060063,2
ENSMUSG00000030551,2
ENSMUSG00000042082,2
ENSMUSG00000026576,2
ENSMUSG00000025324,2
ENSMUSG00000031377,2
ENSMUSG00000029082,2
ENSMUSG00000041736,2
ENSMUSG00000023224,2
ENSMUSG00000024164,2
ENSMUSG00000026509,2
ENSMUSG00000006362,2
ENSMUSG00000070436,2
ENSMUSG00000000184,2
ENSMUSG00000040899,2
ENSMUSG00000030724,2
ENSMUSG00000047139,2
ENSMUSG00000002033,2
ENSMUSG00000024670,2
ENSMUSG00000025163,2
ENSMUSG00000053044,2
ENSMUSG00000000303,2
ENSMUSG00000096472,2
ENSMUSG00000032578,2
ENSMUSG00000030707,2
ENSMUSG00000056025,2
ENSMUSG00000045382,2
ENSMUSG00000025804,2
ENSMUSG00000049103,2
ENSMUSG00000062585,2
ENSMUSG00000028339,2
ENSMUSG00000026043,2
ENSMUSG00000031502,2
ENSMUSG00000031503,2
ENSMUSG00000001119,2
ENSMUSG00000031955,2
ENSMUSG00000068129,2
ENSMUSG00000024910,2
ENSMUSG00000052336,2
ENSMUSG00000037872,2
ENSMUSG00000035000,2
ENSMUSG00000026525,2
ENSMUSG00000044199,2
ENSMUSG00000030208,2
ENSMUSG00000006445,2
ENSMUSG00000048376,2
ENSMUSG00000031443,2
ENSMUSG00000030849,2
ENSMUSG00000019997,2
ENSMUSG00000029648,2
ENSMUSG00000042817,2
ENSMUSG00000040181,2
ENSMUSG00000026193,2
ENSMUSG00000058624,2
ENSMUSG00000050953,2
ENSMUSG00000021728,2
ENSMUSG00000058135,2
ENSMUSG00000037548,2
ENSMUSG00000041538,2
ENSMUSG00000023034,2
ENSMUSG00000005533,2
